,content_id,post_uri,like_count,quote_count,reply_count,repost_count,post_created_at,text,tags,embedded_link_title,embedded_link_description,embedded_link_uri,author_username,author_displayname,author_account_created_at
592,bafyreifxlyxkk5sdlyvkb4lswnvwixwnh4gsu3pj5qzgpn5f2hhqwirsuy,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kinnbrhuqk2j,9,1,3,1,2024-01-10 19:55:18.532000+00:00,"Speaker Mike Johnson’s right flank ground the floor to a halt again amid fury over a spending deal he cut with Senate Democrats.

It's the latest example of how House conservatives, largely in the Freedom Caucus, are trying to punish leadership — even if they aren’t willing to oust Johnson.",,Conservatives take revenge for Johnson's spending deal by halting action on House floor,"They're looking for ways to punish GOP leadership, even if they're not yet willing to boot the speaker.",https://www.politico.com/live-updates/2024/01/10/congress/house-floors-shut-down-00134812?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
593,bafyreibaty2cz763uvwfgeryhmh7tarmqlkbbmjbfdj3jremwuetshm4ky,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kinlykky422j,2,1,0,0,2024-01-10 19:32:15.553000+00:00,"States are facing falling revenues or lower-than-projected tax receipts for the first time since 2020 — and, in some cases, seeing record surpluses vanish.",,‘It was a mirage’: States face budget woes as huge infusions of federal cash run out,"Huge buckets of pandemic funding allowed states to boost spending and cut taxes, but now the windfall has run out",https://www.politico.com/news/2024/01/09/state-budgets-2024-pandemic-spending-00134549?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
594,bafyreicuenn34rz6narbqjwqcfx643fgadajlutxtbvykpdgbc365ohf4u,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kinlbwy23r2m,8,3,0,0,2024-01-10 19:19:36.459000+00:00,Speaker Mike Johnson is trying to quell the most significant conservative rebellion he’s faced since taking the gavel ahead of two looming funding deadlines.,,'He announced the terms of the surrender': Conservatives unleash rage at Johnson over spending deal,"While one Republican isn't ruling out a motion to boot the speaker, others are infuriated and ready to cause problems ahead of two looming funding deadlines.",https://www.politico.com/live-updates/2024/01/10/congress/conservatives-blast-johnson-00134782?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
595,bafyreibktzehn4pgmhkmypbj2eqgl3r34mqzuaunyc2iv4w24srqebe3q4,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kinhfbnul22j,0,1,0,0,2024-01-10 18:09:53.753000+00:00,"“Successful third parties are like tidal waves,” said political scientist Bernard Tamas. “You don’t really know that they’re here until they’re coming at you.”

A Q&A with Tamas on how the raft of independent candidates may affect American politics ⬇️",,‘It Will Be a Nail Biter’: A Third-Party Scholar on the 2024 Election,Here’s how the raft of independent candidates might — or might not — reshape American politics.,https://www.politico.com/news/magazine/2024/01/10/third-parties-2024-disruption-00134106?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
596,bafyreigeygrj3hne2mgzo5yg3u2qtarvflw5bcdsi6zk22lcp6ccqkw3t4,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kingvdph4l2y,9,1,0,1,2024-01-10 18:00:59.040000+00:00,President Biden’s campaign attacked Donald Trump for saying that he wouldn’t protect Europe if it were attacked.,,Biden campaign blasts Trump for allegedly saying he wouldn’t defend Europe if attacked,"""The only person he cares about is himself,” a Biden campaign spokesperson said.",https://www.politico.com/news/2024/01/10/biden-trump-nato-2024-00134745?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
597,bafyreidhagi2zsh7ic2a3uzct264bqdvt43lggdfzeuuf6k7ofrgfgmkpq,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kinglbgrbl2o,5,0,0,2,2024-01-10 17:55:21.111000+00:00,Hunter Biden made his second straight surprise appearance designed to rattle the Republicans investigating him. It seemed to work.,,'You have no balls': Hunter Biden derails GOP vote to hold him in contempt,The president's son made his second straight surprise appearance designed to rattle the Republicans investigating him. It seemed to work.,https://www.politico.com/live-updates/2024/01/10/congress/hunter-biden-appears-at-contempt-me-00134740?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
598,bafyreiexolfd52vme2pmukdk2onwjmhhprejrwuvkcj33qwhbiwvka5jmi,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kingdedqdr2y,1,2,0,0,2024-01-10 17:50:55.704000+00:00,Justin Trudeau’s bleak reality: Canadians don’t like him anymore.,,How Justin Trudeau lost his grip,The prime minister's bleak reality: Canadians don’t like him anymore.,https://www.politico.com/news/2024/01/10/justin-trudeau-election-politics-00134525?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
599,bafyreibkm6oha2qzktznieadaekwz6ohof3fhqsgqmf6ifaj3jq5lxmfdu,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kinakeeyb62i,13,2,1,3,2024-01-10 16:07:28.126000+00:00,"Protest culture is shattering the last remaining barriers in official Washington, exposing a generation gap between how young staffers and their older bosses view the responsibilities of a Washington operative.",,Bosses in the Biden admin are pressed over young staffers’ anonymous letters,"Protest letters, like those over Israel, were rare in past administrations. White House veterans can barely contain their disdain over how times have changed.",https://www.politico.com/news/2024/01/10/white-house-biden-staffers-00134688?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
600,bafyreigaxvacrxp5oqphowhhvhizk7gordg3srl45pgpeq7bq3hcvzr6oe,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kil4h4zz3u2m,3,1,0,2,2024-01-09 19:48:45.236000+00:00,Defense Secretary Lloyd Austin has been hospitalized since Jan. 1 for complications after a surgery last month to treat prostate cancer.,,"Austin hospitalized for prostate cancer surgery, doctors say",The disclosure comes amid controversy over the Pentagon’s decision to keep members of the national security team in the dark for several days.,https://www.politico.com/news/2024/01/09/austin-hospitalized-prostate-cancer-surgery-00134580?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
601,bafyreigrvl4wzcssyf3kgoe6s4wpv7dodlesrtsrlrxpj7sk4lr64mcl5a,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kikzooovom2a,2,1,6,1,2024-01-09 18:59:17.565000+00:00,"Don Lemon will launch a show on X, formerly Twitter.

Lemon was axed from CNN in April 2023 after a series of panned on-air remarks and a report from Variety that recounted an alleged pattern of misogynistic behavior toward colleagues at the network dating back at least 15 years.",,"Don Lemon announces comeback, new show on X","The former CNN anchor, who was fired in April, is the latest to land at the social media platform.",https://www.politico.com/news/2024/01/09/don-lemon-new-show-twitter-00134540?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
602,bafyreie345w5bd527hceyqgpqizoacpeaqa5yyay7z72zrvsgeiesxiqci,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kikqrfcrc72e,33,1,2,9,2024-01-09 16:19:44.695000+00:00,A federal appeals court panel strongly suggested Tuesday that it would reject Donald Trump’s claims of immunity from criminal charges related to his effort to subvert the 2020 election.,,Trump’s immunity claim gets frosty reception at appeals court,A three-judge panel expressed deep skepticism of his contention that a president could not be prosecuted if he were not first impeached and convicted by Congress.,https://www.politico.com/news/2024/01/09/trumps-immunity-claim-gets-frosty-reception-at-appeals-court-00134512?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
603,bafyreidgs2s3desuucsg56b4tpwxh42rmjcoyl3mr5nd3u55cov36shjhm,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kikkffbift25,8,0,1,1,2024-01-09 14:25:39.500000+00:00,"Donald Trump and Nikki Haley are polling within single digits of each other per a new UNH/CNN poll, with Trump at 39% support among likely GOP primary voters and Haley at 32%.",,"Haley holds second place in New Hampshire behind Trump, polls show",Whether Nikki Haley is within striking distance of Donald Trump depends on the survey.,https://www.politico.com/news/2024/01/09/trump-new-hampshire-haley-polls-2024-00134487?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
604,bafyreihspixrmho7odrtp5xgrwm44led3q2hi7azgprqllbl64iezlag3m,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kikjmxrtbn2m,2,0,0,2,2024-01-09 14:12:00.059000+00:00,"Donald Trump’s return to the federal courthouse in Washington, on Tuesday could be his most consequential court date so far — a bid to derail special counsel Jack Smith’s criminal case against him for attempting to subvert the 2020 election before the case goes to trial.",,Trump returns to court in pivotal immunity showdown,The outcome of the immunity appeal could determine whether Trump stands trial on federal charges of election interference.,https://www.politico.com/news/2024/01/09/trump-returns-to-court-in-pivotal-immunity-showdown-00134445?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
605,bafyreiht2jf4l7s7beoq6fmucuzrl5tb5yjsalyzedn7wuc2jyzj5drdpm,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kiivxpkkkz2z,19,1,5,3,2024-01-08 22:47:25.985000+00:00,United Airlines has found loose bolts within the paneled-over exit doors of some of its Boeing 737 MAX 9 planes — the same aircraft model on which a “plugged” exit door panel blew off during an Alaska Airlines flight late Friday.,,Loose exit panel bolts found in other 737 MAX 9 planes in United's fleet,United Airlines said some its fleet of 79 planes pulled for inspection after an Alaska Airlines “plug” exit door blew off mid-flight have loose bolts.,https://www.politico.com/news/2024/01/08/united-bolts-planes-airlines-ntsb-00134379?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
606,bafyreice4eaw5f73jn66ofi3anvdigo2ozhjydmyc4fmrtrl5uoxataf44,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kiiv2lkt762j,5,0,0,1,2024-01-08 22:31:08.731000+00:00,"Defense Secretary Lloyd Austin’s top staffers knew about his hospitalization on Jan. 2, the day after it occurred, yet held off notifying senior Defense Department leaders, the White House, and Congress for days, according to Pentagon spokesperson Maj. Gen. Pat Ryder.",,"Austin’s staff knew of his hospitalization next day, didn’t tell White House","“I recognize that I should have tried to learn more and to press for an earlier public acknowledgment,"" Maj. Gen. Pat Ryder said.",https://www.politico.com/news/2024/01/08/austin-staff-hospitalization-white-house-00134368?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
607,bafyreihioeanqzde2skoip7wupjgenvqu43bnupkuh4cbalujqmkjf3nre,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kiisvb64jc2z,11,0,0,1,2024-01-08 21:52:22.556000+00:00,"After years of dodging Donald Trump, the Supreme Court now faces the most consequential one of all: Is he an insurrectionist who is barred by the 14th Amendment from running for president?

A look at the five most likely ways the justices may try to defuse the newest Trump bomb ⬇️",,Five ways the Supreme Court may try to defuse its newest Trump bomb,"As the justices confront a historic case with enormous political stakes, they might seek a narrow way out.",https://www.politico.com/news/2024/01/08/trump-supreme-court-ballot-insurrection-offramps-00134364?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
608,bafyreifpdvgwnkstel5patm4f3k4sn53kffgoboxuakisjljvmtqdbnuby,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kiisfjycpc2z,1,1,0,1,2024-01-08 21:43:34.943000+00:00,Harvard’s interim president is calling on university members to “bridge the fissures” that divide them amid what he described as the tensest time on the school’s campus in the last 50 years.,,‘I cannot recall a period of comparable tension’: Harvard interim president calls for campus uni...,"Harvard's interim President Alan Garber lauded former President Claudine Gay for her “unshakable confidence in [Harvard’s] community,” saying her departure “added a deep sense of loss.”",https://www.politico.com/news/2024/01/08/harvard-interim-president-unity-00134328?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
609,bafyreiarrfybkx6b2zhl5hqiopy4jsrrq57r5xx2xzxre3dzveg2dkntca,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kiiqsvgcp32f,1,0,1,0,2024-01-08 21:15:15.671000+00:00,"Law firm Cravath, Swain & Moore has belatedly registered as a foreign agent of a Ukrainian energy company linked to Hunter Biden.",,Law firm registers as foreign agent for Hunter Biden-linked company 8 years later,Cravath says the filing was prompted by talks with the Justice Department over the scope of the Foreign Agents Registration Act.,https://www.politico.com/news/2024/01/08/cravath-hunter-biden-foreign-agents-00134307?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
610,bafyreie5oqryvz73qdkqrtghqsqyrthggkbph74dlu5kjp2mu34rfx3lki,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kiipqwrm4x2k,12,0,1,0,2024-01-08 20:56:16.200000+00:00,"Extreme temperatures and snow storms are set to turn Iowa, the first-caucus state, into a bitterly cold mess, causing last minute headaches for Republican campaigns crisscrossing the state.",,Say it ain't snow. Iowa's forecast is terrible and it's impacting the campaign.,"If you like a foot of snow and single digit temperatures, then this is the caucus for you.",https://www.politico.com/news/2024/01/08/iowa-weather-campaign-00134337?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
611,bafyreicrtc65vr7pyr62tovr737jkcyopxnuldai4xcp345u4ivbox67ua,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kiiovt3qbw2d,0,0,0,0,2024-01-08 20:41:06.391000+00:00,"NYC Mayor Eric Adams rarely lets a week go by without issuing new pleas for Washington to help stem the flow of migrants into the nation’s biggest city. The ceaseless, dire messaging is threatening Democrats in a pivotal election year.",,Eric Adams’ dire migrant messaging threatening Dems in pivotal election year,Incessant warnings about the migrant influx are giving New York Republicans a potent issue in competitive House races.,https://www.politico.com/news/2024/01/08/eric-adams-migrant-messaging-election-year-00134228?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
612,bafyreidzew7epfphofqfzc2invgb5456itcauoyf4erjcikl7wocewzon4,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kiimiuzoxt25,8,0,0,1,2024-01-08 19:58:04.691000+00:00,The Wall Street Journal editorial board urged Republicans in Congress on Sunday to reach a deal on border security rather than saving the issue as a campaign matter.,,WSJ editorial board calls on Republicans to reach a border deal,"“As for House Republicans, they promised in 2022 to do something about the migrant surge, and here is their opening,” the WSJ editorial board wrote.",https://www.politico.com/news/2024/01/08/republicans-immigration-border-wall-street-journal-00134303?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
613,bafyreieitt7ioowmecbvttz7goghjixe6l3oq3l5o2m6fkaa3edin2hipy,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kiim56gads2t,5,0,0,0,2024-01-08 19:51:31.936000+00:00,Christian Ziegler was pushed out as chair of Florida’s Republican Party following weeks of pressure from fellow party members to step down amid an investigation that he raped a woman.,,Christian Ziegler ousted as chair of the Florida GOP amid rape accusation,"Evan Power, Florida GOP’s vice chair, is running to replace him.",https://www.politico.com/news/2024/01/08/christian-ziegler-ousted-rape-accusation-00134327?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
614,bafyreih5wravl4sb35oae2nkiycqyipqebzayp7327ef7jxfsyd3yvkfga,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kiiluuyjij2o,10,1,0,3,2024-01-08 19:46:53.581000+00:00,"Mehdi Hasan announced Sunday night that he is leaving MSNBC.

His departure comes after it was announced in November that MSNBC was canceling his show amid a broader reshuffling of the network’s weekend programming lineup.",,Mehdi Hasan announces he's leaving MSNBC after show cancellation,Hasan’s departure comes after it was announced in November that MSNBC was canceling his show.,https://www.politico.com/news/2024/01/08/mehdi-hasan-leaving-msnbc-00134266?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
615,bafyreibe3geut5wrthqe5yqrs7ewvvpv3qlhpgguamo4xjkiqxmpejo6ia,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kiilg47se22m,2,1,0,0,2024-01-08 19:38:37.883000+00:00,"Donald Trump is seeking to dismiss the charges against him in Georgia, mounting a nearly identical claim of “presidential immunity"" that he's claiming in the federal election interference case.",,"Trump seeks dismissal of Georgia indictment, again claiming broad immunity",His new arguments in the Fulton County case echo the immunity claims he's pushing in his federal election interference case.,https://www.politico.com/news/2024/01/08/trump-seeks-georgia-dismissal-immunity-00134305?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
616,bafyreifd5ghqwksyz6kk5evrtvopbj3l2iymmaeujuowms3kil5k5uvyqe,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kiikwt3zw62d,4,1,1,0,2024-01-08 19:30:05.009000+00:00,"President Biden is not considering firing Defense Secretary Lloyd Austin after he did not tell the White House about his emergency hospitalization, said four senior administration officials.

Beyond that, one official noted, the president would not accept a resignation if Austin were to offer one.",,Biden won’t accept an Austin resignation if offered,"The president is not considering sacking his defense secretary, officials say.",https://www.politico.com/news/2024/01/08/biden-austin-resignation-00134280?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
617,bafyreifblk5qxlj7uetzlvb6j33vaptyy2c4bmhuuvfd6tiddgmxbrdpb4,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kiikgwonsp23,8,3,1,2,2024-01-08 19:21:11.880000+00:00,"Colorado Rep. Lauren Boebert says her switch to a new district is what’s best for the conservative movement. In truth, it’s a desperate act by a desperate candidate.",,‘We Don’t Want to Be a National Laughingstock’: How Lauren Boebert Blew Her Safe Seat,The Colorado lawmaker’s decision to switch districts was a desperate act by a desperate candidate.,https://www.politico.com/news/magazine/2024/01/07/lauren-boebert-colorado-district-00134137?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
618,bafyreigabwc6jxp7todh5vo367dyt73tqe4qxxtd2yqghfqg3e4ma42fve,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kiiihd2saf2b,8,0,0,0,2024-01-08 18:45:37.345000+00:00,"The first order of business for the Democratic supermajority in the New York state Senate will be passing a package of voting reform bills, including measures dealing with early voting and absentee ballots.",,State Senate to kick off 2024 session with a voting rights package,"It's tradition for Senate Democrats, who have started off their year with an election reform package every session since they assumed the majority in 2019.",https://www.politico.com/news/2024/01/08/state-senate-to-kick-of-2024-session-with-a-voting-rights-package-00134071?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
619,bafyreibquuetnpj65fnnw7lcdqdnkvhmp4hu6ket2htozv3e632ofo5wgm,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kiii5ldka52b,2,0,2,0,2024-01-08 18:40:10.478000+00:00,Washington is still reverberating from the fallout of Defense Secretary Lloyd Austin's hospitalization after news broke that it took three days before the White House and other senior leaders were told about it.,,The Lloyd Austin fallout is growing: ‘Someone’s head has to roll’,The defense chief is facing criticism for keeping his bosses in the dark about his hospitalization.,https://www.politico.com/news/2024/01/07/biden-stands-by-austin-as-befuddled-white-house-handles-secret-hospitalization-fallout-00134182?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
620,bafyreifiuqqjdenevt5xnalytdupdspn3h3ui344xjvwmv243lg4liq5by,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kiihnhds7r2o,3,0,0,1,2024-01-08 18:31:09.430000+00:00,"So far, post-2022 redistricting has likely netted Republicans two or three seats. But depending on how the final maps are configured, that number could change again — and even perhaps tilt the field, ever so slightly, toward favoring Democrats.",,The changing congressional map is shifting the fight for control of the House,"With primaries in some states just weeks away, there are still big unresolved questions of what some districts will look like.",https://www.politico.com/news/2024/01/08/house-redistricting-2024-elections-00134053?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
621,bafyreib3q4f2qxoufbif5ilubciov5veekfmdai6ardcycbqp2m3xd6ru4,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kiihgijfei2f,5,1,0,0,2024-01-08 18:27:15.786000+00:00,"Democrats are pouring millions of dollars into two must-win Senate races in Montana and Ohio, aiming to build party infrastructure that can help counteract the two states’ GOP leanings.",,Senate Dems launch eight-figure bid to boost Tester and Brown,The Montana and Ohio Democrats will face a tough climb to reelection -- and their races are integral to their party's hopes of keeping the majority.,https://www.politico.com/live-updates/2024/01/08/congress/dsccs-big-spend-00134060?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
622,bafyreib7iad6rkancraeqnusxazjjrplm7zd6qvui4xoftma5b3uujugru,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kiigsn5www23,3,0,0,2,2024-01-08 18:16:09.605000+00:00,"The special primary election to replace Kevin McCarthy will be held on March 19, said Gov. Gavin Newsom, giving Republican hopefuls a longer-than-expected window to mount a campaign for the solidly-red seat.",,Gov. Newsom announces delayed special election for McCarthy seat,The election to finish out the rest of McCarthy’s term will run parallel with the race to succeed him.,https://www.politico.com/news/2024/01/08/newsom-mccarthy-speaker-special-election-delayed-00134321?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
623,bafyreienbd5klxd7ubeve23useggojmu3zgpi4yz475tebqxfhzsjwtbni,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kiigfc53le22,2,0,0,1,2024-01-08 18:08:41.822000+00:00,"U.S. officials have to work with Israeli Prime Minister Benjamin Netanyahu as they try to contain the Israel-Hamas war,. But some are starting to wonder if he’s really in charge.",,Benjamin Netanyahu is losing control,"Benjamin Netanyahu is waging a war while struggling to avoid prison, salvage his legacy and keep his political partners happy.",https://www.politico.com/news/magazine/2024/01/08/netanyahu-israeli-leader-losing-control-00134146?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
624,bafyreibhxjna5uw3emga55u6zqefi7e23t56ehb6q256grufkezqhnsoi4,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kibfznssas2f,10,2,1,3,2024-01-05 23:13:33.252000+00:00,The U.S. Supreme Court agreed to hear arguments this year over whether the federal government can require emergency room physicians to perform abortions when the procedure is needed to stabilize a patient.,,Supreme Court to decide whether hospitals must provide life-saving abortions,The high court's order temporarily freezes a lower court decision that blocked enforcement of Idaho’s near-total abortion ban in emergency circumstances.,https://www.politico.com/news/2024/01/05/supreme-court-to-decide-whether-hospitals-must-provide-life-saving-abortions-00134134?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
625,bafyreia62eem26ttw7bvmbrgf3yhfjzurdydaqhxs6qnxpzwzjg5efndpi,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kibcouremi24,10,2,0,2,2024-01-05 22:13:50.178000+00:00,The Supreme Court just agreed to rule on Donald Trump’s eligibility to run for office and accelerated the timetable to hear the extraordinary election dispute.,,Supreme Court will take up Trump’s eligibility to hold office,The justices set an accelerated timetable to hear the extraordinary election dispute.,https://www.politico.com/news/2024/01/05/trump-supreme-court-14th-amendment-eligibility-00134133,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
626,bafyreie3b7rtlw5lwkx5abegow6svsjdxnaucgc2zaibtwatglekagqjmi,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kibcfr4p4t2q,24,2,1,14,2024-01-05 22:08:44.348000+00:00,"Security costs for Jack Smith, the special prosecutor leading the two federal criminal cases against Donald Trump, have risen dramatically in recent months, with nearly a third of the expenses on his investigations being security-related over the latest reporting period.",,DOJ boosts spending on security for Jack Smith,The Justice Department spent more than $4.4 million on protection for the special counsel's team between April and September of 2023.,https://www.politico.com/news/2024/01/05/doj-spending-security-jack-smith-00134124?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
627,bafyreigzrvztzntp7nk24w5iw3jbh7gucn3ou7a6dnyglvqlo4zflj46jq,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kibbxuax6n2r,5,1,1,1,2024-01-05 22:00:57.788000+00:00,"NRA Vice President and CEO Wayne LaPierre resigned from the organization, just three days before the embattled leader is set to face a corruption trial in New York.",,NRA CEO Wayne LaPierre steps down amid corruption charges,"Andrew Arulanandam, previously the organization’s head of general operations, will take over for LaPierre as interim CEO and executive vice president.",https://www.politico.com/news/2024/01/05/nra-vice-president-steps-down-amid-corruption-charges-00134094?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
628,bafyreifxrplx5k4b3zn3x3ss5mu4ykpwu2ct7oqfsgf53tug4d4yzrvpjm,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kibbpsess62p,11,1,1,0,2024-01-05 21:56:27.396000+00:00,"Prominent Florida trial attorney John Morgan, known as the godfather of the state’s medical marijuana amendment and a Democratic fundraiser, may add another title to his résumé: Florida governor.",,Florida attorney and Dem fundraiser John Morgan floats potential run for governor,The field for the 2026 gubernatorial race is already taking shape.,https://www.politico.com/news/2024/01/05/john-morgan-florida-governor-00134039?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
629,bafyreifftvbpydvbptwogi7mzzf437z4hqn5lfoiio4fnerqwm3w5fgx5a,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kibbkr5m3w2k,34,2,2,6,2024-01-05 21:53:38.317000+00:00,"When Donald Trump’s civil fraud trial began in October, he was facing potential penalties of up to $250 million. Now, with the trial about to wrap up, New York’s attorney general wants to tack on an extra $120 million.",,Forget $250M. New York’s AG now wants Trump to pay $370M for civil fraud.,The increased request comes as both sides in the fraud trial prepare to make closing arguments next week.,https://www.politico.com/news/2024/01/05/new-york-ag-trump-fraud-00134103?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
630,bafyreidxudpqocjnhk7pfwdtim5v52ls6ypvpydtydjnvige7crcgvlwie,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kibbgg4zl72c,21,1,0,0,2024-01-05 21:51:12.567000+00:00,Harry Dunn and Michael Fanone — the former law enforcement officers brutalized at the hands of the mob that stormed the U.S. Capitol — have turned their Jan. 6 trauma into political action.,,"Fanone, Dunn are fighting back politically after being attacked as police officers on Jan. 6","Former police officers make foray into political arena, though with different approaches.",https://www.politico.com/news/2024/01/05/jan-6-cops-00134088?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
631,bafyreifqirviub2geq7xeyqef637zholvpkh3o5yk5asahofrcmrcg76w4,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kibb6gqzpj2h,2,0,1,0,2024-01-05 21:46:44.796000+00:00,The RNC and the top House GOP campaign committee filed an amicus brief with the Supreme Court supporting Donald Trump’s efforts to remain on the 2024 ballot.,,RNC supports Trump in 14th Amendment case at the Supreme Court,The Republican National Committee said the case against Trump amounts to “election interference.”,https://www.politico.com/news/2024/01/05/rnc-nrcc-supreme-court-amicus-brief-trump-00134069?cid=politico_bsky,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
